,age,balance,duration,campaign,previous,marital_married,marital_single,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes
6619,29,16232,39,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6620,37,-230,224,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6621,26,265,593,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6622,45,-255,128,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
6623,28,9779,480,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6624,38,-345,177,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6625,57,-752,102,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6626,26,6840,1560,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6627,34,3004,49,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6628,44,2083,124,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6629,29,2451,58,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6630,44,577,199,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6631,26,668,576,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6632,36,851,168,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6633,30,849,261,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6634,29,1489,430,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6635,30,280,674,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
6636,29,0,112,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6637,59,0,248,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6638,31,55,350,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6639,26,535,252,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6640,30,-241,147,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6641,37,-254,256,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6642,42,-184,255,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6643,30,1692,141,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6644,32,-196,163,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6645,46,317,125,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6646,28,802,195,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6647,26,755,61,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6648,29,420,95,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
6649,29,1386,166,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6650,37,-170,39,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6651,31,-454,861,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6652,31,162,247,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6653,27,442,212,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6654,28,1996,55,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
6655,41,-679,209,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
6656,45,-839,68,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6657,24,8594,181,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6658,28,2921,136,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6659,30,419,390,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6660,26,311,373,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6661,23,214,44,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6662,25,4590,199,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6663,28,1214,582,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6664,31,-463,210,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
6665,31,605,222,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6666,33,-403,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6667,27,110,135,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6668,37,779,85,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6669,49,579,396,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6670,30,0,58,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6671,24,0,94,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6672,39,412,210,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6673,36,15,64,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6674,24,1611,418,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6675,29,-15,140,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6676,53,45,171,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6677,46,-136,223,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6678,28,1849,204,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6679,35,1453,199,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6680,29,1450,195,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6681,33,525,139,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
6682,32,284,63,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6683,27,54,543,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6684,34,-108,290,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6685,31,298,154,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6686,41,-365,226,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6687,30,-1,141,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6688,29,1101,165,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6689,38,133,156,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6690,33,855,99,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6691,27,2430,297,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6692,49,169,174,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6693,24,933,62,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6694,27,2364,221,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6695,31,728,104,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6696,42,1468,136,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6697,42,214,21,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6698,22,391,72,18,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6699,54,1865,125,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6700,28,448,307,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6701,40,-130,154,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6702,48,1150,357,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6703,46,-363,236,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6704,42,1820,202,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6705,39,2862,227,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6706,29,4050,166,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6707,40,-279,143,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
6708,35,1388,119,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6709,38,-478,154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6710,33,-103,268,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6711,31,-443,507,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6712,28,101,126,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6713,30,2262,102,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6714,42,54,268,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6715,28,0,386,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6716,43,50,63,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6717,28,40,313,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6718,29,308,75,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6719,36,21,89,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6720,25,1966,209,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6721,28,1,181,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6722,61,1857,173,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6723,32,-648,439,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6724,29,168,119,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6725,26,876,713,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6726,29,80,678,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6727,30,-286,202,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6728,46,-619,96,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6729,53,-137,72,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6730,28,115,78,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6731,27,58,82,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6732,27,1401,392,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6733,25,55,217,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
6734,38,1333,188,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6735,40,-90,130,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6736,27,3791,231,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6737,50,490,151,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6738,47,480,211,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6739,60,228,249,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6740,45,-320,204,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6741,29,3672,1210,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
6742,32,-160,27,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6743,25,207,680,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6744,28,916,206,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6745,24,3298,227,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6746,34,1182,124,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6747,50,1203,66,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6748,44,72,821,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6749,29,1171,565,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6750,29,36,126,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6751,25,1242,615,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6752,44,-20,167,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6753,52,310,211,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6754,47,970,742,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6755,35,194,134,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6756,28,6307,615,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6757,32,514,497,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6758,26,-164,69,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6759,57,1566,105,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6760,53,-905,213,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6761,29,6,143,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
6762,24,674,294,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6763,26,230,289,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6764,29,715,461,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6765,42,-1310,162,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6766,36,1731,207,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6767,26,150,216,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6768,24,288,185,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6769,29,-158,399,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6770,51,511,67,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6771,31,1686,85,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6772,29,5980,317,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6773,28,292,507,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6774,23,665,1183,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6775,26,396,302,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6776,42,570,344,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6777,40,-541,270,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6778,28,17,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6779,27,16173,489,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6780,25,894,328,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6781,29,-397,114,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
6782,29,231,122,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6783,28,281,201,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6784,29,112,117,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
6785,24,53,226,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
6786,26,677,93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6787,32,294,97,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6788,26,1624,438,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
6789,31,449,174,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6790,28,1069,675,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6791,52,8298,123,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
6792,27,1577,266,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6793,38,-579,195,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6794,35,59,145,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6795,38,12,150,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6796,46,1815,232,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6797,32,4307,91,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6798,39,638,83,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6799,29,-526,314,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6800,27,294,694,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6801,28,2954,149,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6802,47,578,146,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6803,27,811,591,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6804,33,7063,116,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6805,30,5288,288,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6806,33,580,36,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6807,40,384,191,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6808,38,61,97,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6809,32,642,71,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6810,36,79,275,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6811,30,586,187,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6812,38,61,170,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
6813,25,3217,24,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6814,28,1020,251,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6815,55,-317,152,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6816,57,-22,463,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6817,31,158,157,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6818,31,-327,408,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6819,38,218,74,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
6820,28,183,62,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
6821,23,1129,806,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6822,45,554,179,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6823,46,57,796,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6824,40,-240,160,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6825,29,11417,272,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6826,30,-171,125,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6827,31,-449,81,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6828,56,228,296,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6829,39,-53,189,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6830,29,175,597,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6831,44,1196,61,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6832,28,419,158,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6833,26,2692,159,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6834,41,2835,53,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6835,31,-779,198,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6836,29,26,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6837,33,-112,132,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6838,23,854,664,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6839,50,3636,290,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6840,27,9636,184,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6841,45,446,51,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6842,50,59,67,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6843,41,1621,119,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6844,44,0,260,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6845,56,-299,68,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6846,26,70,99,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6847,34,7,285,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6848,33,-366,81,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6849,30,-518,244,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6850,47,490,227,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6851,26,714,183,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6852,26,3529,100,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6853,51,98,228,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6854,57,0,648,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
6855,33,529,198,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6856,30,397,536,7,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6857,40,557,173,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6858,53,314,184,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6859,27,1636,282,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6860,57,1502,269,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6861,45,-1655,333,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
6862,36,428,121,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6863,39,7304,216,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6864,28,1536,347,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6865,34,1246,88,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6866,29,344,279,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6867,51,271,294,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6868,29,293,188,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6869,32,562,116,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6870,36,302,60,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6871,50,-568,860,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6872,42,479,217,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6873,29,1336,298,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6874,34,1058,864,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6875,33,839,469,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6876,29,22008,139,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6877,44,-73,80,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6878,25,-65,129,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6879,26,407,346,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6880,53,490,103,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6881,45,156,47,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6882,37,655,244,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6883,43,-504,136,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
6884,38,279,110,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6885,31,-310,433,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
6886,38,-314,66,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6887,32,-233,140,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
6888,24,327,333,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6889,34,1103,89,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6890,43,373,54,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6891,40,-312,198,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6892,55,2193,72,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
6893,34,24,124,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6894,35,105,118,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6895,59,0,109,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
6896,50,330,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6897,55,284,157,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6898,29,445,489,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6899,32,172,84,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
6900,27,1995,239,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6901,36,771,357,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6902,33,393,383,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6903,32,-421,101,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6904,48,99,344,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6905,47,-480,360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6906,36,10,310,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6907,29,8089,314,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6908,35,73,79,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6909,48,134,315,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6910,29,5605,117,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
